Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Label
-463.73135,-93.54437,55.727943,-31.05618,27.397411,-0.31580216,2.5691762,9.124044,4.6846466,2.8497944,6.9051514,2.3957157,11.578438,1.0
-383.56784,-24.31625,87.333115,-4.2193837,43.526604,5.6748285,-17.535574,-11.064957,-14.411316,-15.199009,-17.736084,-22.741117,-6.128738,1.0
-273.8769,25.889158,36.962948,6.412878,33.915592,-14.804211,-35.54581,-23.364515,-15.873738,-4.5190287,-24.98103,-19.022675,-3.671824,1.0
-210.9081,57.66765,-22.95971,23.983986,5.084283,-26.99835,-36.362152,-27.565456,-19.572514,1.2420189,-30.641916,-7.9630065,14.163193,1.0
-186.09286,59.93791,-59.10355,27.466461,-14.89067,-34.401917,-42.711273,-27.612041,-20.069462,-1.5215819,-26.479246,-2.857444,25.141403,1.0
-206.01904,39.788025,-66.92854,48.088776,-9.523934,-37.225204,-39.095436,-21.785437,-14.2681675,-4.3826947,-23.364902,1.7813232,26.975693,1.0
-210.00154,37.80529,-61.47332,57.017494,-11.403959,-38.370575,-33.24862,-16.519455,-19.190792,-10.791971,-24.106895,4.5150075,24.03855,1.0
-214.34174,36.291794,-62.737114,60.48491,-11.53213,-41.634567,-31.193617,-15.343065,-21.374584,-12.364334,-21.634747,5.3657064,25.607464,1.0
-248.2198,26.312992,-57.74024,72.57408,-9.5607815,-46.216393,-28.097427,-10.539911,-25.941507,-11.398018,-19.621147,7.666159,18.795174,1.0
-271.6942,29.668224,-56.95098,74.99078,-8.21102,-46.994354,-26.785847,-7.293088,-27.824196,-12.458649,-20.123066,2.924614,8.14616,1.0
-291.0462,56.717094,-46.80636,62.113243,-16.635786,-47.64373,-29.068048,-7.2891197,-35.233063,-16.749344,-17.788288,-1.5389444,-0.28016096,1.0
-295.04858,63.06605,-41.84243,63.061607,-17.730751,-48.18238,-30.384846,-6.378174,-36.60659,-22.730564,-12.008012,-5.706068,-3.6294968,1.0
-308.83987,30.591034,-47.162987,71.32698,-15.8715315,-43.700848,-26.466534,-7.471103,-36.105507,-23.057194,-12.319229,-4.930462,-5.423805,1.0
-360.9485,-31.523262,-37.10447,96.57878,-0.001734376,-31.274223,-17.714672,-1.9333372,-33.571426,-18.73101,-11.947903,-6.907883,-8.319361,1.0
-415.58173,-46.89183,-6.3177824,103.01217,-3.6208591,-29.214642,-11.946336,0.12558866,-34.071815,-21.091446,-8.548817,-11.156727,-12.503951,1.0
-434.70175,-29.430046,-8.088216,95.64194,3.0967865,-34.200386,-1.2441134,1.0223607,-28.69591,-18.05165,-1.8563895,-11.748145,-14.855146,1.0
-424.27173,-17.464985,-27.319698,84.09324,10.758742,-41.83664,4.5308704,4.5764885,-33.221375,-14.998407,-1.4714262,-13.330238,-14.088868,1.0
-434.05914,-13.001394,-21.585884,79.51875,10.926537,-41.700684,3.7007668,6.7102337,-34.799652,-13.905243,-1.7308153,-15.06884,-9.585614,1.0
-416.54865,-18.489328,-16.539677,81.3892,15.783846,-31.73753,-7.7591515,5.8329763,-24.937359,-23.843376,-5.85224,-8.543886,-11.817894,1.0
-358.40698,-15.582411,-41.257088,67.93455,15.475001,-22.900707,-26.872002,-1.2987196,-21.325815,-28.49631,-10.900852,-16.309212,-4.648122,1.0
-319.18134,12.759629,-46.382465,30.81765,11.562706,-12.920864,-32.83293,-12.501057,-22.972075,-30.390488,-16.708803,-26.40318,-9.427617,1.0
-330.3526,55.173172,-30.377613,5.8352513,6.4414096,-12.222865,-33.56098,-22.468925,-20.88557,-20.771942,-12.739945,-26.613056,-11.543779,1.0
-410.12582,91.05729,-5.5095916,-4.429779,2.357665,-5.7019796,-27.467373,-25.714117,-23.486092,-9.278671,-2.6758585,-24.786327,-12.791958,1.0
-513.6034,104.978516,18.78907,4.095937,1.2235453,10.73295,-14.345961,-18.573414,-26.171524,-6.1462636,4.512041,-5.510041,-16.059036,1.0
-379.99634,104.60868,-2.1533496,11.369744,10.671398,7.184949,-17.066334,-25.206076,-25.582588,-3.01319,-6.1243515,-8.264589,-8.768899,1.0
-285.1395,95.526924,-24.94733,18.762878,-5.270724,-0.06311777,-12.729576,-36.205135,-28.96967,-6.863877,-2.0396216,-8.192341,-4.97077,1.0
-259.79218,99.66325,-38.39,7.6267605,-35.187717,-11.055187,-6.182726,-32.896675,-29.98522,-15.299271,-5.074414,-13.024414,-2.1888645,1.0
-297.98093,121.22484,-29.950485,6.0542154,-52.925343,-21.27259,0.7678749,-21.140003,-27.255405,-15.046541,-7.0905104,-15.042797,-3.0500507,1.0
-388.9398,149.79164,-17.830341,10.328743,-52.080666,-24.40242,2.3736992,-11.900082,-22.113968,-7.172209,-7.2667217,-15.398827,-0.23540476,1.0
-471.28226,160.00328,10.186802,21.259987,-26.168869,-18.34588,-0.3863368,-19.573135,-20.100214,-4.8439655,-4.9633083,-12.344233,-0.97818136,1.0
-499.75375,177.62589,35.875328,24.673176,-7.896058,-13.234192,2.9576373,-29.717945,-27.424318,6.465761,-2.6670313,-7.99751,6.09766,1.0
-523.5147,177.57722,47.987366,17.614738,3.355723,-1.8783107,1.3057647,-21.374146,-18.290943,5.2846103,-2.6836452,-4.8624716,2.9243693,1.0
-558.576,161.23737,68.62767,26.908298,5.8569736,3.3792892,4.2062244,-13.917215,-12.922434,0.4883589,-3.9285073,-6.3544106,-1.0764854,1.0
-582.8716,143.15903,90.618546,51.135212,-1.2397977,-13.394091,-2.8802896,-12.559553,-15.362795,1.1070466,-0.9196905,-5.418256,-0.34911966,1.0
-518.54315,165.09894,67.40469,48.97361,-19.802082,-27.47321,-2.4058497,-15.385576,-5.0270576,2.5731802,-10.319053,5.6576214,3.0829759,1.0
-439.08725,189.0878,35.880157,42.002655,-29.355804,-36.307503,-6.3862658,-21.693245,8.323366,12.760857,-23.156328,6.51425,2.363135,1.0
-382.2518,201.11212,10.297777,22.618359,-39.843353,-25.228115,-5.6335535,-23.978134,21.58492,15.679312,-43.78916,-2.4145393,12.212086,1.0
-364.18518,205.90906,-3.7383924,-7.2658663,-41.430855,-6.257808,-0.2803462,-36.063293,22.586216,10.148741,-50.21631,-6.1521893,17.986359,1.0
-391.5344,194.46445,-16.759777,-38.41591,-36.82077,10.842752,6.9836283,-46.449276,15.707802,-0.2713676,-37.33745,2.1094894,11.605759,1.0
-394.68143,201.44644,-7.181799,-43.143314,-47.594048,17.263325,11.853866,-62.64112,-1.1235441,-8.745245,-20.719528,12.280109,-6.569746,1.0
-374.2499,207.92613,0.76749945,-46.09012,-59.64277,24.939232,14.490223,-70.17059,-8.517506,-18.003769,-12.9370985,20.326736,-10.182301,1.0
-374.4371,204.49078,2.6928537,-41.49995,-50.513348,31.75306,19.563059,-73.68673,-10.117311,-19.63831,-8.915958,25.260689,-12.970586,1.0
-375.03555,200.00848,1.5020295,-41.522736,-44.660053,37.149864,15.505861,-75.635445,-10.994588,-17.312511,-7.864457,24.298388,-16.917698,1.0
-377.88254,195.63171,-0.42164454,-38.62959,-39.91449,40.16263,8.892851,-77.37227,-12.242044,-9.58967,-6.6488557,23.155338,-21.369913,1.0
-395.05563,195.09985,10.712526,-34.476883,-35.588448,47.415977,0.9563136,-79.12836,-10.518242,-4.0257006,-4.7487936,19.294373,-22.808754,1.0
-414.08304,192.65594,20.994167,-33.074066,-22.3741,50.024208,-9.623838,-84.55533,-5.144345,2.3724167,-9.14493,12.202132,-25.896328,1.0
-415.08987,182.21083,7.8063602,-21.676655,-2.32484,42.039795,-14.217237,-83.291595,-0.4443939,8.667063,-17.486856,5.7745786,-26.158543,1.0
-417.38245,163.36893,-2.6143315,1.8178604,15.921435,32.393673,-18.15527,-80.991135,4.339366,11.713097,-31.790337,1.2497909,-18.364433,1.0
-426.45004,154.2868,-10.439812,24.790209,35.752228,11.814266,-25.076511,-67.66532,10.710487,7.5591264,-42.920357,-2.427264,-1.0969858,1.0
-463.23465,156.55069,-9.103996,32.927666,48.745216,0.42294484,-30.263618,-46.13153,5.095085,0.12558663,-41.295288,-10.955748,8.717098,1.0
-543.60834,143.5795,19.989765,38.476315,53.990005,5.948359,-38.425774,-29.02538,5.4918947,-5.0393243,-30.480484,-10.705809,4.845918,1.0
-616.4815,114.31914,63.94036,53.323803,47.735054,12.723159,-24.304398,-18.54546,3.4283175,3.0559244,-12.837412,-7.699918,-2.169641,1.0
-624.74634,107.666695,67.81276,50.97982,41.62006,11.855197,-14.216343,-8.606657,3.1932096,1.3030483,-8.178048,-5.1548877,-1.958958,1.0
-647.9202,94.8979,70.00227,46.97564,33.109398,12.325908,-3.2857351,-4.9522734,0.08828145,2.1605797,-5.722924,-5.7962313,-5.946767,1.0
-682.4583,55.91954,49.03584,37.379456,30.3502,20.71886,13.656902,6.3500223,2.0818505,1.6639764,0.7188817,0.1646021,-6.208136,1.0
-704.8527,22.75396,23.548336,21.489614,22.060223,17.956356,14.249163,16.221886,11.7313595,6.0208397,6.3562183,8.240226,4.5080805,1.0
-705.51166,21.732262,19.284554,21.42449,22.310295,15.304422,11.277532,15.950443,10.869566,6.4660773,6.578005,10.348641,5.8080835,1.0
-690.2766,10.755299,7.928189,28.575743,6.872509,9.08169,10.659501,4.2801857,8.637871,9.212345,4.184687,6.6799364,8.13326,1.0
-520.38965,-3.070907,-20.334549,47.702736,-25.420834,17.615452,-8.955549,1.9464062,-3.4354558,3.5320058,-0.8667387,-0.5156506,8.646833,1.0
-413.47922,-37.71473,9.321873,43.52029,-30.172684,25.119846,-16.223778,5.1391916,-9.562845,-1.8401644,-5.6775656,-5.6914682,8.406866,1.0
-380.42694,-75.00142,28.704868,42.474632,-38.454224,28.68689,-14.800367,4.2032776,-5.893019,1.3028014,-2.8214986,-2.1931238,11.024443,1.0
-398.52768,-123.23941,24.93381,50.788925,-43.004974,27.739225,-10.616041,4.810796,6.1695313,5.809945,5.404999,8.418811,16.248577,1.0
-398.15662,-140.59152,17.249931,63.362354,-35.67791,32.14013,-8.118046,-0.79384047,6.551713,2.9206076,3.356906,4.748353,19.626862,1.0
-373.21072,-128.84404,8.548017,64.542114,-32.408207,25.055431,-11.414373,-3.8794637,7.6517143,3.9288106,3.625289,0.44966242,14.72352,1.0
-360.40878,-129.84488,6.8282847,60.565475,-33.46847,21.419544,-10.482016,-1.197915,5.7376432,3.1650317,4.6516666,4.283477,10.672314,1.0
-354.98828,-130.04025,8.169003,58.96145,-38.660446,22.122566,-5.2213955,3.7728958,5.8017955,1.7131541,4.5006223,6.4947214,13.960695,1.0
-347.24258,-125.84553,-1.3174988,62.50271,-39.458023,17.46674,-9.652513,1.9157996,5.8223696,2.0923576,5.2863674,5.556817,18.073124,1.0
-336.6573,-97.776566,11.308177,82.45795,-23.055408,30.182568,-1.9584022,6.840583,8.035122,2.434891,-4.2650056,-3.4220595,10.623989,1.0
-335.01495,-76.425385,10.787331,84.657745,-13.964157,30.143753,-2.072026,11.41239,9.33676,2.1425653,-10.318594,-7.915018,7.331851,1.0
-354.20947,-77.16888,3.028202,79.3466,-6.7452683,24.800888,-5.3418646,13.065586,10.36187,3.8589618,-13.260937,-7.9427147,2.8703046,1.0
-374.87415,-66.0856,7.9018297,79.9536,-6.179028,14.685587,-12.066666,7.744793,1.3142098,0.76602685,-12.37063,-6.755804,1.3304831,1.0
-367.5064,3.2962556,29.158407,82.96101,-4.486661,2.3431094,-26.385336,-5.230222,-15.599241,-17.076324,-18.78379,-8.681166,-2.7654386,1.0
-370.42105,61.702698,5.588168,76.507614,-3.2211924,-10.667917,-16.059395,-0.9765327,-25.187073,-26.804487,-17.368658,-5.3817043,-5.0211,1.0
-362.44495,63.55687,-33.808994,89.768906,-1.8718436,-24.955887,-0.07710296,1.203124,-27.58131,-25.929195,-20.379093,-9.581104,-1.4788423,1.0
-368.97116,35.476063,-38.755882,104.11119,0.44142437,-31.573645,7.8717213,-0.11914611,-23.346085,-21.02126,-19.77705,-12.86176,-11.48662,1.0
-372.93802,29.354534,-43.65521,104.72743,-0.33318794,-32.457226,11.992985,-7.73775,-22.468477,-17.870834,-14.9851265,-13.581232,-20.96782,1.0
-360.31052,42.501938,-51.36543,98.38848,-9.278477,-35.789497,8.362675,-14.172041,-22.158398,-17.522882,-14.265287,-12.338688,-27.674267,1.0
-352.3191,47.49948,-40.26941,107.85301,-16.748672,-38.91176,5.5382366,-13.363625,-26.236189,-21.322903,-11.232914,-11.000715,-23.315641,1.0
-368.48462,21.129715,-24.484896,113.55845,-14.469713,-38.346703,5.9558086,-12.548829,-34.43508,-23.299255,-11.718897,-5.7990685,-17.693607,1.0
-414.27695,4.0058813,-10.328027,121.771675,-12.473473,-34.16048,14.195047,-6.938163,-34.17077,-19.414513,-9.23389,-3.1945307,-14.638369,1.0
-407.76816,13.39105,-6.3779263,113.07268,-18.94494,-34.892433,17.421274,-12.931788,-35.592163,-17.965988,-9.281899,-1.6024047,-17.23439,1.0
-366.06958,25.850908,-4.046204,106.22554,-24.214756,-42.929596,11.87958,-18.80816,-38.282547,-16.500448,-12.258155,0.56644595,-19.5765,1.0
-340.50247,28.360664,-0.74682736,109.572784,-22.762638,-40.52476,11.248008,-24.716785,-45.22535,-20.734694,-16.283112,-1.773922,-21.959223,1.0
-339.7788,26.923855,4.7170525,108.03093,-20.408016,-42.575645,8.583326,-29.521942,-45.648712,-24.081604,-17.359745,-3.6158557,-20.467194,1.0
-360.8758,51.21929,14.18519,106.81833,-23.132027,-47.50879,11.978352,-23.133524,-38.40925,-26.604223,-16.705387,1.9573896,-16.544777,1.0
-397.62265,77.77888,27.502293,110.76171,-25.406847,-47.227562,16.805382,-13.997104,-33.228096,-34.94305,-14.162962,5.6507196,-11.139004,1.0
-428.8713,82.45033,33.815937,115.089195,-18.642975,-38.418587,18.25375,-9.461994,-30.621254,-31.874043,-11.150274,5.9895563,-11.002216,1.0
-471.70987,92.29759,34.97078,111.609344,-12.152964,-39.464394,18.306873,-10.913862,-32.197617,-24.91689,-5.6049776,11.290096,-13.501631,1.0
-511.29102,95.35898,48.003647,100.64812,9.824586,-35.699238,14.84935,-7.6320295,-30.787476,-25.325912,-4.3068676,12.026894,-17.084927,1.0
-528.64136,85.67555,51.86444,103.071266,18.214445,-29.433151,9.641168,-5.4349117,-26.333971,-25.037937,-3.460393,15.845325,-17.70108,1.0
-544.4304,89.62364,44.432625,98.99202,19.360268,-30.809013,11.373846,-2.1076708,-24.975769,-23.970371,-3.2077482,11.624752,-17.756413,1.0
-553.95325,87.82054,36.489685,90.59018,21.314354,-30.368052,7.7844734,-2.5797753,-26.287727,-26.963303,0.33521026,12.266994,-22.901608,1.0
-553.1781,75.34326,32.493774,90.13031,18.767494,-29.724365,4.366435,-6.445138,-27.234661,-29.473412,1.6271417,18.388481,-23.346241,1.0
-602.4466,71.88103,40.426292,83.64029,26.053665,-17.990707,3.99422,-1.7733121,-22.16998,-27.43125,4.478556,14.590527,-19.250002,1.0
-639.9487,79.76492,56.033188,65.9469,35.96286,-2.0966463,-4.398836,4.1185083,-17.407387,-22.876284,1.7892672,6.46827,-10.630375,1.0
-651.00604,79.5591,49.070015,43.364517,29.508821,10.809464,0.9702474,1.1523939,-13.161486,-13.245703,0.1534766,-1.906824,-11.729706,1.0
-652.7191,78.616356,41.996918,21.264853,21.713263,18.37129,4.3543687,-2.9597697,-5.274829,-4.426241,-7.092403,-6.060836,-9.388445,1.0
-655.5055,75.84572,43.20911,24.08434,25.323244,21.00935,9.882931,3.3005428,2.2329226,2.931654,0.5031743,2.2156746,-1.1614937,1.0
-570.39526,47.55384,-10.894459,37.970917,27.762661,-0.3287869,6.0541596,18.385952,4.6455526,4.0974407,9.284367,12.567665,-6.000414,1.0
-444.34402,32.274944,-26.066666,29.082779,17.221298,-12.950033,-6.0747194,8.332991,-7.6134667,-2.9673982,7.269824,15.730816,-1.5045781,1.0
-398.1085,33.17973,-18.33014,27.295193,18.570192,-13.623251,-8.4646,4.5700035,-12.877857,-6.2443447,9.713335,18.082983,0.690885,1.0
-427.71698,29.511024,-9.278117,31.685638,13.738517,-12.099178,-8.018288,7.112438,-11.282082,-8.625235,10.964722,15.353643,-0.6932021,1.0
-488.74136,-1.4117436,-12.221872,36.170403,-2.5159628,-8.495138,-2.228164,12.380593,0.65923727,1.3169113,11.832584,7.5371256,1.3737054,1.0
-502.56625,-15.957803,-21.046238,37.83673,-6.678738,-9.418739,-3.3057346,13.997005,3.6858718,4.268774,15.965401,10.448217,1.2489408,1.0
-505.29443,-6.566726,-7.199403,52.045372,-0.59537166,-5.01799,-2.907777,12.975801,4.197734,0.45958513,13.450619,9.91666,-2.807845,1.0
-515.95654,-0.5990618,2.9095218,51.9936,2.233665,-2.688766,-1.6930873,11.675661,3.6544194,1.8980584,5.566867,8.880828,-2.8267164,1.0
-540.58105,-4.1673384,-0.033588827,50.34169,1.2681646,-4.9140778,-5.558509,11.933405,0.8084824,1.9343523,10.032635,13.998713,3.064945,1.0
-567.64087,-4.1312647,-8.955917,51.46304,2.3069978,-7.3724937,-9.02429,9.698271,-3.7133718,2.477255,15.188391,14.126061,9.179014,1.0
-589.958,10.830107,-8.032613,54.33291,13.02297,0.09984869,-6.0138206,14.44699,2.7557898,2.419029,14.388878,16.418327,6.6815996,1.0
-611.426,30.918957,2.6160614,56.652992,15.880224,2.6002042,2.1201963,22.392307,11.655337,6.029341,16.15524,15.635037,6.342971,1.0
-636.7045,34.234055,5.297413,53.936275,20.169418,-0.18529224,7.3879056,17.834215,14.038059,5.094946,13.685188,14.956022,5.7096424,1.0
-672.4627,35.760483,11.088668,44.334476,22.052315,-0.051328823,7.355522,17.029451,13.942472,3.4909039,9.457272,15.904451,8.227915,1.0
-589.3345,-8.853546,5.3720922,24.015873,-6.20212,7.2190323,-18.549995,8.9631605,10.620061,16.117916,-4.713254,13.7970085,21.295849,1.0
-494.43475,-29.407787,30.794422,25.972218,-3.7386146,14.876874,-14.022711,14.618436,3.7092085,15.026767,-7.430319,10.761011,18.624365,1.0
-443.8606,-49.47536,66.26075,28.082077,6.0054226,24.352228,-7.87998,16.37947,-1.7922206,9.893032,-11.377518,2.042714,6.2677903,1.0
-427.48233,-66.4203,80.47128,22.02011,12.814564,25.763174,2.5725915,18.923477,-5.447071,6.182026,-7.151961,0.4073673,-4.589705,1.0
-423.92703,-73.36696,68.60484,0.43974924,18.328617,20.789577,-3.8234808,13.459549,-1.9946575,12.135106,-0.7644812,0.850644,-1.4061193,1.0
-421.93274,-75.806076,62.771065,-21.338821,12.906473,7.054137,-8.235516,6.2705812,1.0849724,10.57729,2.1492186,4.2978454,10.2987795,1.0
-417.29788,-69.17369,64.132744,-41.25914,4.2744255,-10.736763,-10.598478,3.3350854,0.65840536,8.077388,2.9023342,6.3187466,12.702707,1.0
-409.15103,-64.44815,62.39325,-47.30896,4.387766,-13.2229395,-7.6190434,1.1918097,0.42615092,7.9820423,4.0588045,1.4262451,8.745291,1.0
-403.43988,-67.96382,55.034378,-49.974903,5.0696,-13.629464,-3.6173012,-2.7505457,-4.1494107,3.0977335,4.5063705,3.4779172,12.959212,1.0
-399.0556,-70.42976,57.605225,-45.832146,9.018864,-13.559484,-8.3071995,-7.7198353,-5.362976,-1.0281175,0.40826488,3.528869,12.696825,1.0
-399.05573,-65.8622,66.91615,-37.0598,15.5573845,-8.941164,-9.488393,-13.542616,-14.577883,-6.2260604,-1.2407676,1.8016158,10.379414,1.0
-405.3239,-63.114395,60.6565,-35.39817,21.68528,-7.902092,-5.962898,-10.753692,-16.252075,-10.48405,2.963603,4.0597286,8.110175,1.0
-348.60452,-9.196215,67.793396,-20.841587,37.668777,-10.511979,-17.259666,-18.868124,-14.082995,-14.239328,-10.4544525,-11.143408,5.6326666,1.0
-254.17346,31.83781,14.89259,5.1952133,32.44869,-30.199863,-20.860035,-26.844994,-10.9920635,-5.52878,-18.023495,-11.957874,6.856723,1.0
-223.65102,43.79155,-32.129055,36.135513,2.9152677,-33.02929,-38.799934,-22.924068,-9.985444,3.811276,-14.639851,-10.519629,15.702538,1.0
-205.44443,39.376755,-62.51023,41.080883,-13.563122,-45.404114,-47.10643,-19.791992,-15.876827,7.170242,-16.92228,1.7015154,15.84131,1.0
-195.19101,38.335045,-66.155174,52.844025,-14.2761135,-48.701324,-41.41986,-14.501356,-15.406769,8.687629,-20.572195,15.025219,12.579966,1.0
-203.99324,45.281555,-64.954895,64.12457,-17.756798,-48.20681,-38.225426,-5.8887806,-14.221936,4.2933574,-18.664003,12.085544,6.0458546,1.0
-234.12782,54.03102,-69.6933,60.081924,-23.1893,-54.4981,-27.532944,-4.937689,-12.22967,-8.519471,-12.233676,5.62372,5.9417934,1.0
-263.7995,60.39556,-63.583054,40.46705,-27.035532,-60.734215,-25.617485,-2.734289,-10.6510105,-16.149023,-12.370121,0.050976396,1.0654013,1.0
-279.75653,68.471565,-49.03248,28.660511,-36.316933,-57.06826,-33.00261,0.21950126,-13.210411,-25.695917,-12.577488,-4.249861,-3.2800198,1.0
-282.96143,51.788956,-47.386265,31.298012,-31.608715,-51.32766,-25.403582,3.4887223,-20.280994,-25.414146,-12.653548,-4.024914,-7.8730288,1.0
-318.994,10.934654,-40.915726,50.608017,-13.425073,-47.45409,-22.721207,2.6473513,-25.265068,-26.278908,-12.219574,-3.1520696,-10.774914,1.0
-386.93686,-21.379112,-11.883873,76.31709,-3.8533757,-47.42949,-15.385662,2.5043826,-30.840689,-23.140205,-11.2421875,-1.5406885,-6.47602,1.0
-380.8482,-17.856833,-25.996387,76.92607,-2.0711462,-51.845898,-8.481132,4.2949896,-37.404503,-23.205502,-14.336877,-6.539791,-9.089224,1.0
-343.99722,-9.182253,-40.184532,69.70236,-5.4996037,-60.449295,-5.7151527,2.3526502,-38.382584,-24.149666,-20.871073,-4.1450167,-14.709859,1.0
-318.59924,9.224911,-39.164864,56.77939,-18.78873,-65.28261,5.017544,-4.542293,-36.23931,-31.625595,-19.274513,2.282493,-16.660686,1.0
-306.4594,30.694221,-24.639511,59.782593,-28.869576,-65.64477,5.5188184,-8.308088,-30.96542,-38.23829,-11.962097,6.470545,-15.051888,1.0
-294.83063,32.3714,-15.139795,67.58891,-24.852106,-58.217773,-5.9654436,-9.046723,-29.612228,-37.96183,-5.872205,4.247345,-20.70866,1.0
-282.58878,14.050022,-11.199877,72.74693,-10.028973,-50.413765,-20.75053,-3.581579,-25.316227,-46.014946,-10.183315,8.611603,-23.828085,1.0
-277.46814,6.66463,-12.538443,69.30207,11.671461,-31.317753,-32.991173,-3.4452238,-11.416821,-43.51493,-16.768467,3.4218588,-18.618618,1.0
-271.16888,40.288742,-12.245447,52.756985,12.10537,-12.601335,-37.724518,-10.456444,-4.4458046,-38.77838,-21.127373,-4.5800476,-14.586345,1.0
-323.1317,80.165375,-10.265315,46.214622,11.014947,2.6275651,-33.01729,-17.755375,-1.443861,-31.348076,-13.646888,-2.9267745,-15.871565,1.0
-389.2858,83.501205,-3.7698174,37.76582,4.5235405,11.164673,-10.713438,-21.300064,-4.0265503,-12.486797,0.7171632,10.487591,-19.012798,1.0
-326.2019,75.76451,-8.024525,28.70197,-0.7911091,6.5327163,-18.018139,-26.912327,-7.6426897,-10.51928,-3.666453,5.827013,-17.339079,1.0
-246.26382,72.44883,-16.126902,26.116816,-10.134623,-7.3621445,-28.177223,-39.500923,-7.467928,-12.523359,-8.605547,-3.4996243,-13.282719,1.0
-223.13164,71.42614,-22.173485,34.805744,-8.766181,-9.2546835,-27.535763,-46.44442,-8.4788685,-7.9940715,-5.3857093,-6.956317,-11.345509,1.0
-240.02986,87.97455,-35.63156,28.195154,-12.599024,-7.992216,-9.700276,-43.145668,-17.177567,-9.252283,-3.4361594,-4.0667415,-2.4403346,1.0
-296.1853,112.44458,-32.0328,22.394825,-27.734728,-19.928574,3.4708724,-25.007399,-18.647541,-12.940004,-6.3969173,-6.341984,4.4469366,1.0
-368.45993,155.79985,-13.105799,24.556856,-35.927284,-36.8468,8.75335,-15.286259,-18.412556,-14.374619,-9.679082,-9.132553,4.5407667,1.0
-428.5588,171.76953,-7.7589474,20.874767,-28.491787,-32.63019,6.480011,-22.786995,-24.952366,-5.139553,-7.721854,-6.325071,-2.6695247,1.0
